date,a,b,c,d,e,f,g,h,j,k,l,m,open
2021/7/9,13145,215.2,186.1,6.4847,74.18,174550,12950,595825,8000,223.75,117.68,8000,13200
2021/7/12,13015,216.4,188,6.4727,74.33,175150,12950,590277,8000,224.25,119.08,8000,12850
2021/7/13,13050,213,185.5,6.4651,75.13,176650,12900,430971,8000,224.85,118.71,8000,13100
2021/7/14,13000,208.4,184.9,6.4728,75.29,176650,12862.5,463571,8000,225.95,119.43,8000,13000
2021/7/15,12990,209.2,184.9,6.4612,73.15,176650,12975,569220,8000,226.8,120.23,8000,12990
2021/7/16,13395,211.1,187.1,6.4678,72.84,178150,13212.5,611951,8000,227.15,122.71,8000,13430
2021/7/19,13380,209.6,184.4,6.4835,70.54,178120,13175,448003,8000,227.3,121.46,8000,13390
2021/7/20,12885,205,201.3327889,6.48,70.5,177910,12675,698446,8000,227.1,119.55,8000,12840
2021/7/21,12860,210.2,181,6.4743,69.93,177680,12625,387564,8000,227.9,119.55,8000,12880
2021/7/22,12990,213.0924094,182,6.4661,72.09,177650,12775,341858,8000,227.9,118.42,8000,13025
2021/7/23,13005,213.0924094,182.3,6.4759,73.03,177270,12962.5,423013,8000,227.75,116.86,8000,13185
2021/7/26,13155,210,182.4,6.4827,72.68,177230,12937.5,461898,8000,228.3,113.99,8000,13115
2021/7/27,13190,211.8,186,6.504,73.62,177730,12937.5,477253,8000,228.45,115.67,8000,13055
2021/7/28,13090,210,188,6.5035,73.57,177410,12887.5,420874,8000,228.4,117.65,8000,13130
2021/7/29,13130,210.5,189.8,6.4628,74.42,177410,13050,386793,8200,229.55,118.3,8200,13180
2021/7/30,13275,211.7,191.8,6.456,74.98,177910,13107.5,510189,8200,229.9,119.78,8200,13280
2021/8/2,13145,211.8,188.7,6.4609,73.89,178810,13200,485124,8200,230.5,121.24,8200,13380
2021/8/3,13295,212,187.6,6.4649,72.71,180310,13037.5,473431,8200,231.5,121.54,8200,13220
2021/8/4,13280,210.3,188.9,6.4619,71.83,180310,13187.5,395447,8200,232.65,122.7,8200,13280
2021/8/5,13370,209.4,188.2,6.4611,70.34,181810,13087.5,458546,8200,232.95,122.57,8200,13280
2021/8/6,13455,209,194,6.4688,71.3,181810,13287.5,495119,8400,234.55,125.48,8400,13455
2021/8/9,13615,213.0924094,201.3327889,6.478,70.66,181810,13287.5,649112,8400,237.1,124.68,8400,13575
2021/8/10,13575,210,192.5,6.4807,70.13,181310,13287.5,518563,8400,237.3,125.8,8400,13575
2021/8/11,13680,211.3,193.2,6.487,70.52,181310,13287.5,468161,8400,238.5,125.8,8400,13500
2021/8/12,13680,211,192.3,6.4771,71.32,181570,13237.5,449114,8400,240.3,125.78,8400,13680
2021/8/13,13405,210.9,192.6,6.483,70.9,181570,13250,379989,8400,239.6,126.83,8400,13430
2021/8/16,13405,211.5,193.5,6.4756,69.65,181170,13337.5,545809,8400,238.9,126.6,8400,13405
2021/8/17,13660,214,194,6.4799,69.4,183070,13465,462207,8300,239.6,128.09,8300,13740
2021/8/18,13725,216,193.9,6.4801,69.32,183050,13550,531251,8300,240.25,128.38,8300,13805
2021/8/19,13605,213.5,193.2,6.4929,66.08,186350,13137.5,775222,8300,241.6,127.25,8300,13450
2021/8/20,13290,201,190,6.5,66.13,186380,12962.5,523419,8300,241.15,127.15,8300,13215
2021/8/23,13270,203.5,189.3,6.4902,67.33,187160,12987.5,374082,8300,241.65,128.36,8300,13330
2021/8/24,13390,203,190,6.4778,69.71,187720,13150,289299,8300,242.1,127.25,8300,13390
2021/8/25,13410,206.2,189.8,6.4742,70.59,188610,13150,317489,8300,241.6,126,8300,13430
2021/8/26,13335,203.4,187,6.4837,70.75,188810,12900,405722,8300,242.4,126.8,8300,13140
2021/8/27,12950,194,183.8,6.4797,71.48,188780,12700,477433,8300,242.8,125.68,8300,12920
2021/8/30,12930,195,185.3,6.466,71.88,189840,12697.5,282855,8300,245.6,125.4,8300,12900
2021/8/31,12910,194.8,185.3,6.4645,71.43,189760,12697.5,341921,8300,246.75,125.25,8300,12865
2021/9/1,12850,192.9,186,6.4652,71.25,191210,12637.5,376277,8300,247.4,125.25,8300,12865
2021/9/2,12810,193,201.3327889,6.4617,71.63,191770,12560,338307,8300,245.95,124.45,8300,12775
2021/9/3,12800,195.3,185.6,6.4565,72.56,192480,12525,373000,8300,245,123.1,8300,12880
2021/9/6,12915,195.2,185.4,6.4538,71.29,194370,12685,295443,8300,245,122.45,8300,12935
2021/9/7,12900,193.5,183.6,6.4604,71.34,195070,12680,284362,8300,242.9,123.3,8300,12920
2021/9/8,12655,188.7,179.8,6.4622,71.17,196360,12387.5,570862,8300,241.55,121.15,8300,12490
2021/9/9,12435,185.1,177.8,6.4572,71.82,198280,12297.5,277311,8300,239.4,120.8,8310,12470
2021/9/10,12455,187.3,177.4,6.4408,71.98,198470,12397.5,267542,8300,238.25,122,8310,12435
2021/9/13,12565,187,177,6.455,72.77,199080,12472.5,276688,8300,236.3,121.15,8310,12620
2021/9/14,12650,188.5,176,6.4433,73.29,198810,12745,332008,8300,236.35,122.35,8310,12875
2021/9/15,12795,192.1,176.8,6.4351,73.78,198770,12821.67,241318,8300,236.2,120.8,8310,12830
2021/9/16,12885,192,176.6,6.4447,74.17,198670,12850,338825,8300,237.65,122.58,8310,12845
2021/9/17,12825,193.4,179,6.4521,74.14,199850,12808.33,375537,8300,237.45,122.58,8310,12810
2021/9/22,12445,186.5,173,6.4683,74.46,198530,12425,281294,8340,231.7,119.75,8340,12450
2021/9/23,12520,213.0924094,173.9,6.4594,75.44,199280,12500,191174,8340,230.6,118.9,8340,12490
2021/9/24,12505,187.8,173.6,6.4645,76.21,199800,12483.33,213624,8340,229.35,119.8,8340,12495
2021/9/27,12575,191.7,178,6.4614,77.73,200020,12750,444675,8600,229.1,119.7,8600,12755
2021/9/28,12855,194.2,180.3,6.4592,78.37,199760,12900,295035,8600,229.1,119.7,8600,12880
2021/9/29,12830,193.9,181.3,6.468,77.13,199960,12891.67,266452,8600,227.9,119.6,8600,12830
2021/9/30,12955,198.5,182.1,6.4626,77.72,201700,13184.17,398724,8600,227.6,121.7,8600,13165
2021/10/8,13310,201,182.3,6.4491,81.54,202360,13375,279944,9390,226.7,123.04,9390,13345
2021/10/11,13580,208.1,187,6.4377,82.53,203050,13750,480165,9390,226.3,124.57,9390,13650
2021/10/12,13640,209.2,187.8,6.4565,82.37,205340,13816.67,602251,9390,225.65,124.7,9390,13770
2021/10/13,13445,208,187.6,6.4452,81.79,205900,13666.67,571174,9390,225.3,125.5,9390,13395
2021/10/14,14060,209.5,188.7,6.4339,82.5,207050,13600,456888,9390,226.4,128.2,9390,13600
2021/10/15,14060,210.3,189.5,6.4291,83.54,209450,13716.67,429398,9390,226.4,127.1,9390,14060
2021/10/18,13605,208.7,188.5,6.4345,84.04,209130,13700,526960,9590,226.3,124.3,9600,13675
2021/10/19,13995,217,193.6,6.3998,83.48,208690,14291.67,870636,9590,226.95,128.6,9600,14105
2021/10/20,13980,218,193.5,6.3936,83.3,209500,14241.67,763787,9590,228.5,128.6,9600,14065
2021/10/21,14345,224.9,197.9,6.3988,83.36,211190,14363.33,1016723,9670,230.05,132.2,9670,14085
2021/10/22,13765,221,195,6.3903,83.4,211960,13883.33,1001135,9670,230,129.7,9670,13505
2021/10/25,13410,213,192,6.381,84.66,212080,13583.33,767523,9560,229.25,130.3,9560,13410
2021/10/26,13415,216,192.3,6.3812,84.52,212420,13641.67,580895,9560,229,131.92,9560,13545
2021/10/27,13625,217.5,194,6.3934,83.72,212810,13775,780516,9560,230.8,133.2,9560,13550
2021/10/28,13630,217.2,195.5,6.4006,82.41,217350,13950,940894,9970,232.55,132.94,9970,13840
2021/10/29,13820,219.5,195.5,6.4009,82.87,220320,13723.33,745348,9970,233.35,134.7,9970,13530
2021/11/1,13550,217.2,193.4,6.4032,82.55,222010,13583.33,568326,9970,235.35,132.57,9970,13380
2021/11/2,13135,214.6,194.1,6.3985,83.43,223790,13383.33,500465,9970,236.75,131.16,9970,13200
2021/11/3,13365,213.0924094,194.9,6.397,81.64,237200,13533.33,282719,9970,238.05,130.72,9970,13415
2021/11/4,12980,208.3,201.3327889,6.3956,81.48,239140,13060,475799,9970,238.7,128.79,9970,12840
2021/11/5,12910,207.8,188.7,6.4013,80.16,242250,13080,279650,9970,240.05,128.79,9970,12890
2021/11/8,12850,209.6,189.4,6.3981,82.39,248750,13080,324210,9950,241.55,130.72,9950,12900
2021/11/9,12910,208.2,189.4,6.395,82.7,249280,13100,301398,9950,242.15,132.26,9950,12835
2021/11/10,12865,207.7,189.3,6.3915,83.75,250340,13192,315873,9950,242,133.16,9950,12955
2021/11/11,12970,209.4,190,6.4048,81.99,250410,13220,310994,9950,241,133.1,9950,13020
2021/11/12,13065,212.5,191,6.3902,81.7,253940,13444,353093,9950,241.7,133.45,9950,13170
2021/11/15,13380,213.3,191.4,6.3803,80.9,255300,13560,397505,9950,242.1,134.47,9950,13210
2021/11/16,14680,211.1,191.7,6.377,82.01,262920,13660,367345,9910,243.1,134.03,10050,14695
2021/11/17,14610,211,190,6.3817,81.1,273370,13620,319121,10040,244.7,133.04,10040,14615
2021/11/18,14500,211,189.4,6.3809,79.37,276510,13440,357380,10040,246.8,132.26,10040,14390
2021/11/19,14770,217.7,192.2,6.3811,80.32,128170,13830,495494,10040,248.15,134.31,10040,14995
2021/11/22,15275,225.1,195.3,6.3759,78.9,134170,14240,552233,10130,250.05,135.58,10160,15470
2021/11/23,15425,213.0924094,195.1,6.3845,79.4,138770,14280,410348,10130,252.35,136.56,10160,15315
2021/11/24,15355,230.6,200,6.3877,81.75,139570,14270,480600,10250,252.65,138.98,10250,15470
2021/11/25,15460,236.4,203,6.3894,81.31,139570,14360,558802,10250,252.35,140.44,10250,15515
2021/11/26,15150,228.1,208,6.3913,76.09,140470,13890,618941,10250,255.65,141.34,10250,15000
2021/11/29,15045,229.7,211.1,6.3821,74.2,151170,13970,516381,10290,254.35,140.77,10290,15185
2021/11/30,14905,225.9,210,6.3701,71.01,152070,13560,486812,10290,254.35,141.43,10290,14710
2021/12/1,14845,228.9,199.4,6.3705,71.67,152830,13770,316886,10290,253.6,141.88,10290,14960
2021/12/2,14730,226,199.7,6.373,70.07,153930,13660,397443,10360,252,139.91,10360,14520
2021/12/3,14480,223.6,198.6,6.369,71.65,154530,13550,364047,10360,249.4,139.91,10360,14490
2021/12/6,14390,221.5,195.9,6.3715,71.45,155730,13490,346061,10140,245.7,139.16,10140,14405
2021/12/7,14480,221.4,194.3,6.3678,74.65,157430,13390,320648,10140,245.5,139.48,10140,14285
2021/12/8,14380,221.1,192.9,6.3535,75.13,164310,13350,294415,10340,243.8,137.79,10340,14395
2021/12/9,14175,219.3,191.7,6.3457,75.41,173210,13200,377529,10340,242.4,136.36,10340,14175
2021/12/10,14255,221.5,190.7,6.3704,74.07,175510,13384,221394,10340,239.05,134.92,10340,14265
2021/12/13,14440,224.5,193.7,6.3631,75.04,179950,13520,249935,10590,236.45,132.18,10610,14515
2021/12/14,14440,222.5,193.1,6.3634,74.28,183680,13510,307195,10590,235.85,130.14,10610,14510
2021/12/15,14490,222.8,192.5,6.3652,73.12,184280,13540,296806,10590,234.75,128.57,10610,14370
2021/12/16,14405,221.2,191.3,6.3679,74.66,189280,13570,283953,10590,230.8,127.67,10610,14500
2021/12/17,14530,222.7,192.5,6.3742,74.23,192230,13640,351028,10590,229.75,126.66,10610,14370
2021/12/20,14185,221,191.5,6.3781,70.94,195930,13200,430893,10590,227.1,124.28,10610,13990
2021/12/21,14045,222,193.3,6.3707,72.18,196230,13220,199016,10590,226.2,123.74,10610,14075
2021/12/22,14175,224.6,192.7,6.3721,73.99,196830,13340,195388,10590,224.9,123.5,10610,14190
2021/12/23,14240,220.8,192.8,6.3702,75.16,204490,13440,214645,10590,222.95,123.94,10610,14295
2021/12/24,14240,217.1,193,6.37,75.5,206590,13320,261310,10590,220.9,124.12,10610,14130
2021/12/27,14155,217.7,194.4,6.3725,75.63,206590,13420,314266,10550,217,125.06,10550,14215
2021/12/28,14400,221.3,195,6.3713,77.39,207790,13720,336660,10550,216.4,125.06,10550,14495
2021/12/29,14490,223,199.1,6.3714,78.17,208110,13748,226811,10550,216.75,125.1,10550,14550
2021/12/30,14510,222.8,201.3327889,6.3793,78.33,208410,13748,297627,10550,218.55,126.45,10550,14540
2021/12/31,14535,213.0924094,201.3327889,6.373,77.97,208410,13748,251384,10550,218.55,126.45,10550,14550
2022/1/4,14455,224.7,196.7,6.3745,78.78,210810,13600,268621,10550,223.3,130.95,10550,14410
2022/1/5,14555,229,197.5,6.3677,79.92,211410,13680,342110,10550,222.2,134.01,10550,14450
2022/1/6,14430,224,193.5,6.3761,80.65,214110,13580,283889,10660,218.95,135.45,10660,14285
2022/1/7,14420,226,196.4,6.3739,82,215510,13790,321101,10660,218.05,137.88,10660,14585
2022/1/10,14620,213.0924094,197.6,6.3718,81.6,216610,13980,410358,10660,216.4,137.82,10660,14750
2022/1/11,14685,225.8,197.8,6.3718,81.97,216710,13980,255949,10660,216.4,137.22,10660,14720
2022/1/12,14715,229,199.5,6.3646,84.19,217410,14020,331389,10660,216.25,137.43,10660,14770
2022/1/13,14670,230,199.4,6.3598,84.56,218510,13900,383187,10660,216.4,137.78,10660,14650
2022/1/14,14670,232.1,202.3,6.3435,85.3,219910,13952,276561,10660,215.9,140.09,10660,14750
2022/1/17,14540,230.9,201,6.3466,86.38,222910,13906,366165,10660,215.9,141.11,10660,14500
2022/1/18,14735,233,199,6.3513,87.93,225310,13850,237969,10660,215,141.11,10660,14720
2022/1/19,14895,238.4,200.9,6.3522,88.33,226410,13930,322986,10660,215.85,142.54,10660,14750
2022/1/20,14830,236.7,199.2,6.3421,88.39,226410,13890,349494,10660,217.85,142.99,10660,14795
2022/1/21,14550,232.3,199,6.3397,87.3,226410,13610,391560,10660,217.35,142.1,10660,14490
2022/1/24,14330,228.2,198.5,6.332,87.83,226610,13516,342135,10660,216.55,141.5,10660,14250
2022/1/25,14195,223.4,196.5,6.3252,87.19,226610,13480,231418,10660,216.2,142.19,10660,14200
2022/1/26,14235,223.7,204,6.3219,89.18,226610,13530,199429,10660,216.2,142.92,10660,14220
2022/1/27,14135,223,203.4,6.3645,90.04,226610,13350,342775,10530,216.15,142.65,10530,13940
2022/1/28,13945,225.3,201.9,6.3636,89.97,228700,13260,313666,10530,217.45,142.7,10530,14000
2022/2/7,14300,235.2,206.9,6.3578,93.18,228900,13260,177620,10530,222.15,147.28,10530,14320
2022/2/8,14460,236.5,206.6,6.3688,91.92,229100,13772,216900,10530,222.25,149.48,10530,14485
2022/2/9,14485,236,203,6.3609,91.59,229700,13772,205462,10530,221.2,151.27,10530,14490
2022/2/10,14560,237.5,208.2,6.359,92.62,229760,13880,221167,10530,220.2,152.4,10530,14620
2022/2/11,14475,213.0924094,208.3,6.3592,92.61,232760,13700,286311,10530,218.95,152.92,10530,14335
2022/2/14,14495,244,215.3,6.3598,94.92,233760,13750,262891,10530,217.05,154.03,10530,14480
2022/2/15,14160,242,219.3,6.3475,94.48,234860,13560,372731,10530,214.1,152.45,10530,14210
2022/2/16,14160,242.5,219.9,6.3353,95.07,234960,13500,193420,10530,214.45,158.38,10530,14130
2022/2/17,13960,245.6,217.7,6.3366,93.78,235160,13260,312093,10530,213.1,163.1,10530,13900
2022/2/18,14055,253,217.8,6.3265,92.55,236010,13480,275688,10530,213.55,167.98,10530,14150
2022/2/21,14080,256,219.8,6.3333,94.04,236010,13490,215746,10530,216.15,170.46,10530,14100
2022/2/22,13880,253.2,219.7,6.3356,97.68,236110,13170,328754,10530,216.35,173.96,10530,13795
2022/2/23,13930,213.0924094,223,6.3178,95.84,236110,13210,184607,10530,217.1,173.93,10530,13850
2022/2/24,13875,257,217.7,6.3234,100.95,237250,13312,327908,10530,217.25,173.37,10530,13835
2022/2/25,13860,259.5,217.7,6.3142,96.41,237250,13170,461757,10530,218.5,173.03,10530,13695
2022/2/28,13645,261.5,217.3,6.3111,98.96,237750,13114,266127,10530,219.25,172,10530,13460
2022/3/1,13460,255,221.9,6.3127,103.7,240340,13060,366983,10530,219.25,171.57,10530,13485
2022/3/2,13665,258,226,6.3107,112.01,241030,13230,369484,10530,219.25,172.92,10530,13715
2022/3/3,13780,257,226.6,6.3184,116.87,241020,13250,299793,10530,220.6,174,10530,13800
2022/3/4,13525,250.7,225.1,6.3189,112.96,241220,13040,415234,10530,219.4,172.27,10530,13400
2022/3/7,13490,246,221,6.3183,126.32,241410,13130,375271,10530,217.75,173.18,10530,13495
2022/3/8,13305,240.4,216.9,6.3141,127.74,241700,12970,401609,10530,217.75,171.99,10530,13415
2022/3/9,13670,245,219.4,6.3163,128.27,241800,13480,621220,10530,219.25,172.37,10530,13900
2022/3/10,13860,245.8,218.4,6.3216,117.04,242110,13410,426916,10530,222.7,170.22,10530,13720
2022/3/11,13490,244.3,214.6,6.3228,113.1,242100,13170,344457,10530,223.05,167.45,10530,13500
2022/3/14,13195,242,210,6.3598,110.48,242180,12890,367152,10530,225.8,165.42,10530,13180
2022/3/15,13215,244.9,210.9,6.38,102.67,242260,12850,298477,10530,226.85,163.81,10530,13250
2022/3/16,13145,239.3,210.7,6.3465,103.87,242410,12780,346242,10530,225.3,161.75,10530,13220
2022/3/17,13200,244.2,213.9,6.3494,104.77,242290,12780,250040,10530,225.3,163.23,10530,13175
2022/3/18,13270,247.5,215.5,6.3641,108.93,242280,12902,246176,10530,225.3,162.65,10530,13345
2022/3/21,13230,213.0924094,219.1,6.3588,113.65,242080,12912,302990,10530,224.6,161.33,10530,13380
2022/3/22,13365,252.8,217.3,6.36,114.44,242070,12870,220747,10530,225.2,160.11,10530,13310
2022/3/23,13285,257,218.1,6.3742,116.79,242060,12860,255506,10530,225.75,159.62,10530,13325
2022/3/24,13350,253.2,218,6.3697,118.72,242040,12860,301313,10530,225.95,158.8,10530,13360
2022/3/25,13395,258,216.5,6.3655,115.99,244170,12958,286289,10530,227.1,158.83,10530,13410
2022/3/28,13315,257.3,207.7,6.3702,113.39,245450,12914,409730,10530,227.5,159.67,10530,13335
2022/3/29,13260,253.4,215.9,6.3722,110.05,245650,12890,239811,10530,229.05,161.63,10530,13225
2022/3/30,13420,255.5,209,6.3526,110.46,245610,13070,431290,10530,230.3,161.87,10530,13475
2022/3/31,13530,257.2,212,6.3433,107.74,245580,13190,372517,10530,230.85,162.18,10530,13595
2022/4/1,13530,257.3,216.9,6.3591,104.93,245530,13110,290433,10530,231.5,162.64,10530,13450
2022/4/6,13505,267.5,219.7,6.3636,106.17,246630,13150,208514,10530,229.5,163.81,10530,13495
2022/4/7,13415,263,213.4,6.3634,100.16,246630,12880,368225,10530,226.9,162.74,10530,13155
2022/4/8,13195,265,212.9,6.3637,101.06,246620,12880,244114,10530,225.65,162.84,10530,13200
2022/4/11,13265,269,214.6,6.3699,100.08,247930,12880,288268,10530,226.45,162.39,10530,13275
2022/4/12,13185,268.8,214.5,6.3711,102.41,247850,12870,277480,10940,226,162.15,10940,13335
2022/4/13,13000,269.6,213.1,6.3655,106.07,247820,12780,393619,10940,225,161.92,10940,13000
2022/4/14,13100,273.2,214.5,6.3704,108.52,248120,12834,240619,10940,224.35,162.2,10940,13100
2022/4/15,13050,275,201.3327889,6.3712,108.52,248120,12766,221767,10940,224.35,162.2,10940,13050
2022/4/18,13250,271.1,213.7,6.3698,110.54,248190,12910,285626,10940,223.9,162.42,10940,13285
2022/4/19,13325,266,213.4,6.3778,110.52,248140,12990,253321,10940,224.15,162.42,10940,13310
2022/4/20,13225,268,217.6,6.4153,107.97,248140,12840,268158,10940,222.45,158.3,10940,13210
2022/4/21,13145,258.8,218,6.45,108.81,248110,12740,295234,10940,221.75,156.29,10940,13095
2022/4/22,12925,252.9,214.6,6.4875,107.66,248100,12580,363106,10940,220.1,154.79,10940,12830
2022/4/25,12680,251,209.9,6.5544,101.93,248040,12260,454165,10940,217.65,152.81,10940,12480
2022/4/26,12465,250.1,207,6.5473,102.94,248200,12270,414568,10940,218.15,152.85,10940,12430
2022/4/27,12455,246.8,207,6.5569,105.33,248200,12340,318222,10940,217.9,151.38,10940,12490
2022/4/28,12435,247,207,6.6115,105.3,252990,12260,263267,10940,217.95,150.25,10940,12395
2022/4/29,12590,213.0924094,209,6.5866,107.99,252990,12512,407842,10940,219.15,150.25,10940,12660
2022/5/5,12620,213.0924094,210.9,6.6224,112.94,253040,12510,187256,10940,226.05,152.99,10940,12640
2022/5/6,12570,247.8,208,6.6845,114.27,254440,12360,301562,10940,224.75,151.35,10940,12490
2022/5/9,12350,247.1,207.8,6.7202,112.38,254190,12100,417846,10940,222.3,152.01,10940,12130
2022/5/10,12365,246.7,211.8,6.7227,108.08,254140,12420,446389,10940,221.05,153.8,10940,12480
2022/5/11,12450,248,212.6,6.7274,108.92,254140,12430,348996,10940,221.3,155.54,10940,12445
2022/5/12,12370,247.9,210.3,6.79,109.2,254090,12414,363688,10940,220.4,155.86,10940,12420
2022/5/13,12490,241.8,210.3,6.783,112.27,253980,12454,311942,10940,220.4,155.2,10940,12570
2022/5/16,12605,241.5,201.3327889,6.7967,112.98,254030,12720,434327,10940,221.7,156.21,10940,12750
2022/5/17,12835,242.5,210.7,6.7472,117.1,254100,12730,274056,10940,222.15,156.21,10940,12820
2022/5/18,12850,242.4,209.5,6.749,114.84,255300,12750,380692,10940,223,156.39,10940,12755
2022/5/19,12720,243.4,211,6.7678,111.94,254810,12750,371984,10940,222.65,155.72,10940,12835
2022/5/20,12845,244.5,210,6.674,114.69,254670,12750,347296,10940,223.65,156.56,10940,12825
2022/5/23,12765,245.2,209.1,6.6634,115.95,254640,12730,367620,10940,224.9,156.13,10940,12805
2022/5/24,12830,242.5,210,6.6671,114.96,254640,12718,413480,10940,225.4,156.91,10940,12765
2022/5/25,12840,250.7,216.3,6.6737,115.83,254570,12818,313222,10940,225.75,156.08,10940,12865
2022/5/26,12925,245.6,218.9,6.7381,116.5,254420,12910,389347,10940,225.45,156.2,10940,13025
2022/5/27,13010,248,217,6.7081,118.84,254370,12910,329790,10940,224.7,156.91,10940,12980
2022/5/30,13000,249,218,6.6648,120.01,253900,12880,441413,10940,224.5,157.76,10940,12905
2022/5/31,12950,251,217,6.6578,122.94,253840,12922,272233,10940,224.05,158.72,10940,12960
2022/6/1,13020,251.8,216.5,6.6941,117.07,253730,12990,401997,10940,224.35,158.13,10940,13055
2022/6/2,13100,254.4,216.3,6.675,114.62,252830,13120,362024,10940,224.9,158.39,10940,13120
2022/6/6,13120,258.9,216.9,6.6457,119.85,253310,13090,244100,10940,226.6,157.32,10940,13055
2022/6/7,12985,259.4,214.6,6.6655,120.16,252560,12920,314983,10690,226.45,156.24,10690,12860
2022/6/8,12975,258.1,214.5,6.683,121.54,252410,12960,288394,10690,227.1,155.83,10690,13000
2022/6/9,13220,259.5,215.2,6.6837,123.21,252180,13140,499612,10690,228.2,154.8,10690,13180
2022/6/10,13140,260,213.7,6.6927,123.19,252370,13090,303456,10690,228.65,153.85,10690,13095
2022/6/13,12950,256.2,209,6.7341,120.66,251800,12834,476925,10560,227.15,150.04,10560,12950
2022/6/14,12600,253.9,206.6,6.7358,123.73,251700,12720,354053,10560,226.3,146.87,10560,12600
2022/6/15,12630,253.5,204.3,6.7195,121.07,251690,12710,308462,10560,225.4,144.18,10560,12660
2022/6/16,12715,254.9,209.2,6.7162,119.24,251550,12710,343185,10560,225.4,143.92,10560,12695
2022/6/17,12625,259,208.9,6.701,118.97,251480,12700,407034,10970,225.4,143.92,10970,12635
2022/6/20,12610,262,204,6.686,113.39,252950,12700,461084,10970,225.65,142.16,10970,12680
2022/6/21,12555,266,203.2,6.6995,115.97,254080,12630,430177,10970,225.65,141.6,10970,12555
2022/6/22,12470,269.4,199.5,6.7171,111,254010,12510,371404,10970,225.4,139.29,10970,12390
